blue,green,red,re_1,re_2,re_3,re_4,swir_1,swir_2,G_over_R,G_over_B,B_over_R,B_over_NIR_plus_G,SABI,kab1,NDWI,MNDWI,NDMI,NDCI,CHL1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,SVD1,SVD2,SVD3,SVD4,SVD5,SVD6,SVD7,SVD8,SVD9,SVD10,SVD11,SVD12,SVD13,SVD14,SVD15,SVD16,SVD17,SVD18,SVD19,blue_bin,green_bin,red_bin,re_1_bin,re_2_bin,re_3_bin,re_4_bin,swir_1_bin,swir_2_bin,G_over_R_bin,G_over_B_bin,B_over_R_bin,B_over_NIR_plus_G_bin,SABI_bin,kab1_bin,NDWI_bin,MNDWI_bin,NDMI_bin,NDCI_bin,CHL1_bin,PC1_bin,PC2_bin,PC3_bin,PC4_bin,PC5_bin,PC6_bin,PC7_bin,PC8_bin,PC9_bin,PC10_bin,PC11_bin,PC12_bin,PC13_bin,PC14_bin,PC15_bin,PC16_bin,PC17_bin,PC18_bin,PC19_bin,PC20_bin,SVD1_bin,SVD2_bin,SVD3_bin,SVD4_bin,SVD5_bin,SVD6_bin,SVD7_bin,SVD8_bin,SVD9_bin,SVD10_bin,SVD11_bin,SVD12_bin,SVD13_bin,SVD14_bin,SVD15_bin,SVD16_bin,SVD17_bin,SVD18_bin,SVD19_bin,chl_a
945,1204,942,988,562,579,431,301,260,1.278131635,1.274074074,1.003184713,1204.956478,0.021405305,11.2608797,0.098540146,0.644808743,-0.023834197,0.023834197,12.2173913,-0.106094745,-0.023036394,0.008748441,-0.050950665,0.031914525,-0.000774394,0.010395487,-0.000293299,-0.010881969,0.001886071,-0.004721528,-0.001836823,0.000688628,-0.001298382,-0.000439976,0.000470417,-0.000647283,-0.001146239,1.93E-07,-1.81E-17,1.923535737,-0.125652212,0.019236396,-0.006596388,-0.058771357,0.010477954,-0.001490383,0.010556833,0.009284955,-0.00559074,0.002211225,-0.004682024,0.000388604,-0.001508444,-0.001351652,5.83E-05,-0.000154039,-0.000803867,-0.001143134,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,6.25
904,1137,880,914,528,564,419,284,255,1.292045455,1.257743363,1.027272727,1137.989059,0.016658501,11.14513866,0.10872745,0.63362069,-0.018952062,0.018952062,15.52941176,-0.172871452,0.011602096,-0.011924896,-0.042834422,0.041467289,0.001780636,0.015911177,-0.002823278,-0.012450882,0.004632966,-0.002005922,-0.003692135,0.000486679,-0.000725681,0.001993633,0.00215275,-0.00151784,-0.001561017,1.07E-07,1.84E-17,1.890666994,-0.182952553,-0.02232053,0.00357655,-0.058644856,0.017671337,0.000643698,0.016188644,0.009258025,-0.008264301,0.005239834,-0.001923208,-9.25E-05,-0.002681762,7.12E-05,0.002198521,-0.001199089,-0.002255511,-0.001553871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.69
981,1237,941,1003,548,582,421,293,257,1.31455898,1.260958206,1.04250797,1237.978066,0.027953111,11.27822024,0.104464286,0.655957162,-0.031893004,0.031893004,8.838709677,-0.091912583,-0.040748222,-0.009585887,-0.004068483,0.022003475,-0.014088836,0.005269024,0.000501824,-0.009249317,0.004623094,-0.004194617,-0.002590845,-0.00084993,0.000339793,0.001997013,0.0010152,-0.001460065,-0.00124334,1.78E-07,-1.37E-18,1.949912088,-0.122634592,0.016563409,-0.013232909,-0.010330409,0.021668337,-0.011392743,0.005483559,0.008211308,-0.004315993,0.004909529,-0.004146021,-0.001250256,-0.00187897,0.001080884,0.001723054,-0.000247006,-0.001741048,-0.001238502,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.76
994,1241,960,1000,563,590,436,305,256,1.292708333,1.248490946,1.035416667,1241.994,0.017897092,11.26053967,0.107541276,0.657982632,-0.020408163,0.020408163,14.075,-0.082350086,-0.033977937,-0.032759115,-0.029425291,0.023265289,0.001481073,0.010182411,-0.002171494,-0.011909268,0.002768871,-0.005719021,-0.002932673,-0.001333577,0.000325638,0.001143211,0.000545179,-0.00065389,-0.000944883,1.78E-07,1.85E-17,1.956506411,-0.115032391,-0.002661493,-0.031154181,-0.033202176,0.012403813,0.001319496,0.010339929,0.008808129,-0.008087981,0.003348187,-0.00565036,-0.001767816,-0.001834971,0.00075304,0.000904795,-0.000209444,-0.000835095,-0.000941901,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.7
981,1250,977,1017,572,588,463,308,273,1.279426817,1.27420999,1.004094166,1250.964602,0.01792918,11.3177381,0.102779003,0.641497045,-0.020060181,0.020060181,14.3,-0.065608031,-0.03669645,-0.008178579,-0.050458686,0.039813236,-0.001382912,0.013118816,-0.001167369,-0.009268206,0.003856606,-0.002004057,-0.002256204,-0.000512727,0.001279882,-0.002151846,-0.002260865,-0.000257081,-0.001027244,1.43E-07,-1.57E-17,1.953878437,-0.095460727,0.017547951,-0.022419304,-0.059256967,0.019930623,-0.001041055,0.01325546,0.00743396,-0.005328227,0.004208895,-0.001954165,-0.000857283,-0.001520971,0.000458241,-0.002735724,0.001906487,0.000559388,-0.001027333,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,5.7
979,1263,970,1017,563,582,447,307,269,1.302061856,1.290091931,1.009278351,1263.962635,0.020963426,11.36147973,0.107894737,0.648825065,-0.023653749,0.023653749,11.9787234,-0.065777785,-0.05558208,-0.006970596,-0.032418075,0.051908722,-0.007171198,0.009701664,-0.000220394,-0.008497139,0.002777276,-0.003162129,-0.002020442,-0.000971915,0.000258243,-0.001625488,-0.001444515,-0.000599283,-0.001219438,2.81E-07,-3.82E-17,1.967996682,-0.102466315,0.02947114,-0.021103879,-0.047541444,0.037877336,-0.004528175,0.009760064,0.007031018,-0.00472848,0.003092439,-0.003119553,-0.00127505,-0.001323303,-0.000314697,-0.001777327,0.001408333,-3.47E-05,-0.001218882,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,6
994,1276,987,1065,578,594,458,315,274,1.292806484,1.283702213,1.007092199,1276.933333,0.034361233,11.36567159,0.090132422,0.646451613,-0.038011696,0.038011696,7.41025641,-0.040620102,-0.053063189,0.030513143,-0.021058087,0.019097032,-0.018861651,0.002347512,0.002334957,-0.00625008,0.002697719,-0.004887173,-0.000874939,-0.000870673,0.00201476,-0.001788852,-0.003380641,-0.001395478,-0.000861192,1.59E-09,2.37E-19,1.957911525,-0.070280321,0.055867512,-0.003320588,-0.023988138,0.014655994,-0.016377111,0.002608538,0.007081169,-0.000633329,0.002630641,-0.004884755,-0.001015267,-0.000828983,0.001298181,-0.002745538,0.003388995,8.41E-06,-0.000862546,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,5.74
1017,1265,988,1032,606,602,467,317,284,1.280364372,1.243854474,1.029352227,1265.985465,0.019281332,11.28101744,0.101436657,0.633311814,-0.021782178,0.021782178,13.77272727,-0.045396943,-0.021720371,-0.024387793,-0.033825771,0.020460578,-0.004472513,0.014169656,-0.001108415,-0.009283747,0.00497704,-0.002797359,-0.003091985,0.002179491,-0.002695017,-0.002012302,-0.001724615,0.001186374,-0.001374759,1.41E-07,-1.73E-17,1.959078757,-0.075397578,-0.003611365,-0.025919661,-0.035722784,0.009712249,-0.003912963,0.014370082,0.007577549,-0.005150004,0.005342736,-0.002738203,0.001645735,-0.003050451,-0.003117582,-0.00119415,0.000894933,0.001705921,-0.001375917,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,6.14
1021,1277,995,1042,591,608,483,318,289,1.283417085,1.250734574,1.026130653,1277.979846,0.020452567,11.30779543,0.101336783,0.630906769,-0.023073147,0.023073147,12.57446809,-0.035523575,-0.027795954,-0.020473325,-0.031770135,0.025088841,-0.008105452,0.013500309,-0.000287329,-0.008143762,0.00623922,-0.000863124,-0.003071918,-0.000392718,0.001711673,-0.001457349,-0.002747683,-7.21E-05,-0.00110068,4.60E-09,1.94E-17,1.965087269,-0.067456218,0.003335316,-0.025417036,-0.035238482,0.015559877,-0.006517605,0.01366831,0.007064279,-0.003888143,0.00651617,-0.000807753,-0.00087988,-0.002393778,0.001165974,-0.002369464,0.002226697,0.000907198,-0.001100754,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,5.94
1011,1284,973,1051,582,605,452,324,279,1.31963001,1.270029674,1.039054471,1284.961941,0.033986928,11.35080198,0.099785867,0.642994242,-0.038537549,0.038537549,7.461538462,-0.041637408,-0.048950855,0.005482182,0.009550559,0.024628085,-0.022757283,0.002851256,0.001533335,-0.007344619,0.003025847,-0.006584242,-0.002325204,-0.000931861,0.000177522,0.000159777,-0.000909499,-0.001407072,-0.00110869,1.53E-07,-2.50E-19,1.971030837,-0.077202327,0.032782982,-0.004957396,0.001087384,0.030092576,-0.018237402,0.003102607,0.007201666,-0.002568506,0.003184151,-0.006552702,-0.001302502,-0.001908076,0.000294702,-9.36E-05,0.001340992,-0.000947886,-0.001106404,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.97
1000,1275,995,1025,565,609,448,321,270,1.281407035,1.275,1.005025126,1275.97561,0.013186813,11.34904703,0.108695652,0.650485437,-0.014851485,0.014851485,18.83333333,-0.048591635,-0.050832828,-0.027317922,-0.053230868,0.047290534,0.003266946,0.011958045,-0.004116985,-0.010102655,0.001180064,-0.005240906,-0.00139581,-0.00317986,0.001891211,0.001632403,0.0016461,-0.001241886,-0.000735301,2.57E-07,-2.17E-17,1.977101699,-0.087718842,0.013902634,-0.038561356,-0.063492674,0.02590339,0.002898348,0.012203506,0.006434171,-0.008149113,0.001745987,-0.005186966,-0.003323339,8.27E-05,0.002291727,0.001002166,-0.000878117,-0.001791025,-0.000731476,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,6.16
1014,1278,986,1043,597,598,477,337,294,1.296146045,1.26035503,1.028397566,1278.972196,0.02486911,11.3263711,0.101249461,0.625954198,-0.028092656,0.028092656,10.47368421,-0.035431924,-0.028324913,-0.009193982,-0.018254174,0.032332973,-0.014543694,0.008748987,0.000579301,-0.008988942,0.002965004,-0.005128136,-0.002882053,0.000250728,-7.46E-06,-0.002788171,-0.003744489,0.000124993,-0.00124951,1.57E-07,-1.75E-17,1.964918332,-0.067148017,0.010002248,-0.012848818,-0.027230989,0.026111418,-0.011687565,0.00895929,0.00811952,-0.004067725,0.003229031,-0.005085187,-0.000228811,-0.002630004,-0.000886372,-0.003063426,0.003012096,0.001501629,-0.001251709,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,5.67
1082,1328,1031,1100,646,646,512,386,338,1.288069835,1.227356747,1.049466537,1328.983636,0.028630705,11.324097,0.093904448,0.594237695,-0.032379165,0.032379165,9.362318841,0.032463929,-0.003354434,-0.017435117,-0.001119245,0.012484969,-0.025339497,0.006741605,0.001262578,-0.008246652,0.002486584,-0.006966328,-0.002662586,0.000703457,-0.000767113,-0.001341167,-0.003242642,1.97E-06,-0.001135952,1.34E-07,-5.84E-17,1.980168788,0.000926302,-0.011264284,-0.010117206,-0.002943947,0.01671801,-0.021697551,0.007166014,0.008252987,-0.00253825,0.002608357,-0.006938796,0.00023648,-0.002857659,-0.001036179,-0.001429678,0.002699409,0.001240616,-0.001138003,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,5.86
1104,1338,1048,1140,666,701,592,433,422,1.276717557,1.211956522,1.053435115,1338.968421,0.037674038,11.30676192,0.079903148,0.520454545,-0.042047532,0.042047532,7.239130435,0.079369502,0.055092395,0.012979392,0.010058001,0.010812353,-0.049476755,0.007339787,0.003156892,-0.004934781,0.009526967,0.000451175,-0.002792222,-0.000827609,0.005144012,0.000552895,-0.004988878,-0.002406151,-0.001145084,-2.74E-07,-5.78E-17,1.956262115,0.064890254,-0.02979503,0.030965797,0.004391294,0.018828667,-0.043804586,0.008206208,0.007698495,0.002959196,0.009198844,0.000461853,-0.001305912,-0.002831872,0.005188995,-0.002043349,0.005132646,-0.000320599,-0.00114479,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,6.04
1138,1363,1089,1135,696,736,563,453,405,1.251606979,1.19771529,1.044995409,1364.002643,0.018392643,11.30788349,0.091273018,0.541855204,-0.020683453,0.020683453,15.13043478,0.100868921,0.043936863,-0.040345759,-0.02698661,0.017744841,-0.019849993,0.013518328,-0.001105926,-0.00928209,0.001793342,-0.006236582,-0.001922571,-0.000356481,-0.000187832,0.004353277,0.00292624,-0.000513275,-0.001169573,-1.99E-07,6.84E-19,1.98844548,0.07339908,-0.057055204,-0.014053307,-0.029190043,0.010783539,-0.018221716,0.014100105,0.008211422,-0.004186192,0.002013852,-0.00620659,-0.000666444,-0.001626472,0.001443987,0.004239505,-0.00222566,-0.001600157,-0.001163547,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,5.73
1117,1375,1086,1126,692,715,558,471,413,1.26611418,1.230975828,1.02854512,1375.992007,0.016051364,11.38329797,0.099560176,0.53803132,-0.018083183,0.018083183,17.3,0.102128188,0.027095408,-0.03615686,-0.02980445,0.054960677,-0.021634536,0.011356583,-0.002394537,-0.009378661,-0.001233752,-0.009662543,-0.002150492,-0.000958255,-0.002073593,0.001565316,0.001333176,0.000496944,-0.001484313,6.41E-08,1.95E-17,2.002887782,0.068028331,-0.044718172,-0.010706875,-0.04769279,0.041683776,-0.01849886,0.011952701,0.007295443,-0.005836313,-0.000857007,-0.009627806,-0.001298029,-0.001784398,-0.001303104,0.002215708,-0.001319793,-6.15E-05,-0.001481932,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.73
1133,1363,1070,1137,689,700,548,462,418,1.273831776,1.203000883,1.058878505,1363.996482,0.026842949,11.3178791,0.0904,0.530600786,-0.030357952,0.030357952,10.28358209,0.09693181,0.046459191,-0.027051704,-2.97E-05,0.02043629,-0.038762634,0.005291821,0.001075469,-0.008825902,0.001307935,-0.007509401,-0.001963123,0.001054112,-0.002457048,0.001742706,-0.000518667,-0.000275358,-0.001380629,8.58E-08,-2.62E-19,1.983595674,0.071408417,-0.051327194,0.002699273,-0.006507693,0.024241723,-0.034205222,0.006073759,0.009247103,-0.001956733,0.001315185,-0.007500106,0.000684226,-0.002584828,-0.001502315,0.002294967,0.000626563,7.79E-06,-0.00138026,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.85
1079,1365,1090,1129,694,705,534,429,381,1.252293578,1.265060241,0.989908257,1365.955713,0.015957447,11.43427547,0.094627105,0.563573883,-0.017575484,0.017575484,17.79487179,0.08568485,-0.004566463,-0.00763122,-0.058277381,0.058409278,-0.012071185,0.014975562,-0.001798243,-0.005513744,1.70E-05,-0.008168006,-0.000165236,0.00184502,-0.005220204,-0.000195157,0.002845142,0.001488503,-0.001677666,2.63E-07,-1.84E-19,1.998639105,0.051121647,-0.001401503,-0.01410634,-0.07406314,0.034722589,-0.010313214,0.015350918,0.004475668,-0.002948484,0.000162079,-0.008158475,0.001786849,-0.000603919,-0.004951443,0.00196799,-0.003001181,0.000262181,-0.001675243,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,5.8
1146,1384,1096,1140,669,716,534,412,355,1.262773723,1.207678883,1.045620438,1385.005263,0.017391304,11.34977658,0.096671949,0.591719379,-0.019677996,0.019677996,15.20454545,0.094260664,-0.006002622,-0.054093853,-0.023542748,0.009059401,-0.011650979,0.012012621,-0.00154723,-0.007959531,0.000993547,-0.006252968,-0.001818509,-0.002459469,0.001679329,0.004491713,0.002670657,-0.000863926,-0.000733977,-9.64E-08,-5.94E-17,2.016195498,0.052064928,-0.031772848,-0.042785502,-0.018674042,0.007258101,-0.010118577,0.012364466,0.006340785,-0.00470254,0.001301979,-0.006218057,-0.0027096,-0.00092201,0.003201655,0.003702898,-0.001875153,-0.001829147,-0.000728325,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,6
1046,1286,990,1076,626,642,468,373,309,1.298989899,1.229445507,1.056565657,1286.972119,0.036878216,11.27942938,0.088907705,0.612539185,-0.041626331,0.041626331,7.279069767,-0.011892063,-0.003595925,0.005120709,0.014100745,-0.003021895,-0.026916625,0.000864821,0.001552707,-0.009872903,0.000173953,-0.012431457,-0.001716305,0.000472296,-0.00204897,0.002006487,0.000733362,-0.001411114,-0.00110025,2.92E-07,-3.91E-17,1.95553487,-0.036418557,0.002984015,0.007607624,0.014857855,0.006202322,-0.024142562,0.001402093,0.009818902,-0.003177723,0.000291599,-0.012417294,0.000164052,-0.001982885,-0.001094934,0.002571111,5.35E-05,-0.001516331,-0.001097151,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.85
1057,1302,1009,1079,621,640,476,360,318,1.290386521,1.231788079,1.047571853,1302.979611,0.029673591,11.30242152,0.093658127,0.607407407,-0.033524904,0.033524904,8.871428571,0.001144341,-0.008824185,-0.011438705,-0.003381739,0.00839959,-0.024746801,0.006118374,0.001356439,-0.007847294,0.003519306,-0.006423328,-0.001932525,0.000646647,-0.001521862,0.001712701,0.000314519,-0.000784836,-0.001217467,1.42E-07,-2.02E-17,1.967076465,-0.027647304,-0.003527063,-0.009285888,-0.00338035,0.012209756,-0.021566293,0.006559544,0.008090406,-0.001948731,0.003576755,-0.00640209,0.00030509,-0.002120764,-0.000700783,0.00204561,0.00010743,-0.000809757,-0.001215041,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.93
1032,1284,981,1044,599,616,465,330,298,1.308868502,1.244186047,1.051987768,1284.988506,0.027202073,11.30413367,0.103092784,0.623261694,-0.031111111,0.031111111,9.507936508,-0.032663504,-0.023533499,-0.020938361,0.002922989,0.022759948,-0.020721884,0.009261615,0.000738596,-0.007909204,0.005701714,-0.003663634,-0.003096643,0.000639842,-0.001690576,0.000534424,-0.000229866,-0.00029574,-0.001480066,1.80E-07,-3.99E-17,1.968956179,-0.065896281,-0.002235884,-0.013789904,-0.003695976,0.026292812,-0.016619684,0.009536574,0.007438585,-0.003052106,0.005915245,-0.003615003,0.00012127,-0.002879382,-0.001273602,0.000934559,0.000304198,-0.000197273,-0.001477731,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.76
998,1274,1002,1067,615,626,472,338,308,1.271457086,1.276553106,0.996007984,1274.935333,0.028609155,11.3506257,0.088423751,0.610619469,-0.031416143,0.031416143,9.461538462,-0.022694925,-0.021821508,0.028428246,-0.042351391,0.029822498,-0.017425471,0.009816621,0.00223338,-0.005685777,0.003747245,-0.003834117,-0.000397635,0.002172545,-0.002666988,-0.000783457,-3.41E-05,-0.000231971,-0.001435061,7.41E-08,-3.86E-17,1.947376016,-0.045000295,0.034168714,0.002442543,-0.048813509,0.015380219,-0.015477234,0.010089037,0.006904956,0.000253056,0.003595647,-0.00383738,0.002055622,-0.001116647,-0.002722977,0.000195272,0.00013785,-0.000192098,-0.001433786,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,5.99
1009,1259,971,1060,588,618,460,334,286,1.296601442,1.247770069,1.039134912,1259.951887,0.039241623,11.28097297,0.08581285,0.629773463,-0.043820778,0.043820778,6.606741573,-0.044848462,-0.018028819,0.025505574,0.002861428,-0.004213725,-0.025608791,0.000757842,0.002087775,-0.008170357,0.00305992,-0.007863059,-0.001626545,-0.000885349,0.001920015,0.001641233,-0.000935467,-0.002219442,-0.000918395,3.40E-08,-5.95E-17,1.939955221,-0.065865884,0.027482267,0.010948367,0.005204327,0.001253903,-0.023398138,0.001263659,0.008820562,-0.001473138,0.003053594,-0.007850925,-0.001153367,-0.001490672,0.00246,0.000637795,0.001725749,-0.001662546,-0.000915417,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.76
1022,1267,988,1042,598,621,451,339,295,1.282388664,1.239726027,1.034412955,1267.980806,0.023591088,11.27585607,0.097444781,0.622279129,-0.026600985,0.026600985,11.07407407,-0.037753003,-0.012005459,-0.015537873,-0.025099034,0.015852928,-0.01340176,0.008546829,0.0001756,-0.009553647,0.002776292,-0.006494726,-0.001806854,0.000600129,-0.00194432,0.002214548,0.001772291,-0.000560318,-0.001216784,1.40E-07,-2.04E-17,1.953497932,-0.064218684,-0.004157125,-0.015998907,-0.02643241,0.009325828,-0.012133639,0.00888681,0.008700495,-0.004043217,0.002986813,-0.006463422,0.000293461,-0.001750909,-0.000958076,0.002828387,-0.0012138,-0.001173743,-0.001212957,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,5.64
996,1272,964,1036,577,594,445,322,284,1.319502075,1.277108434,1.033195021,1272.96139,0.031746032,11.34924064,0.102253033,0.63496144,-0.036,0.036,8.013888889,-0.052797582,-0.043852014,0.00575102,0.002520149,0.036557654,-0.023793689,0.004348197,0.001451264,-0.00728049,0.003250028,-0.005346968,-0.002209837,0.00015265,-0.001218549,-0.000285242,-0.000792876,-0.000933835,-0.001419763,1.89E-07,-1.96E-17,1.964318425,-0.086222302,0.029068018,-0.002295291,-0.010641412,0.037707368,-0.018970936,0.004616007,0.007195485,-0.002414167,0.003387164,-0.005316933,-0.000217918,-0.002079407,-0.001158522,1.12E-05,0.001056253,-0.000550757,-0.001418073,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,6.03
1009,1233,959,1030,576,608,463,318,276,1.285714286,1.222001982,1.052137643,1233.979612,0.031668153,11.20209371,0.089703933,0.634194831,-0.03569633,0.03569633,8.112676056,-0.068697561,-0.000913344,-0.00176026,-0.007637211,-0.014367175,-0.015580812,0.00566296,0.001174851,-0.010387048,0.005296438,-0.005178183,-0.002790854,-0.001262931,0.003522637,0.00152248,-0.00131639,-0.001714765,-0.000771332,-4.79E-09,-2.00E-17,1.928337241,-0.08647542,-0.002555709,-0.002684023,0.000282212,-0.012175505,-0.015192267,0.006075822,0.010064757,-0.003504681,0.005470186,-0.005137556,-0.001699947,-0.00211159,0.00391876,-0.000143979,0.001753431,-0.001120711,-0.000767722,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,6.49
990,1256,959,1056,587,610,469,321,285,1.309697602,1.268686869,1.032325339,1256.9375,0.04318789,11.31510795,0.08650519,0.630110318,-0.048138958,0.048138958,6.051546392,-0.053068795,-0.02864964,0.042287668,0.010929927,0.007572389,-0.029411427,0.002028614,0.002529954,-0.006263923,0.004850917,-0.005198967,-0.002059574,-0.000175419,0.001691742,-0.000337983,-0.002544584,-0.001959881,-0.001249562,-7.60E-08,-5.69E-17,1.939579434,-0.074828581,0.044936107,0.022253748,0.006646812,0.013919311,-0.025740361,0.002491302,0.007446732,-0.000113401,0.004782746,-0.005183075,-0.00052725,-0.002031505,0.001558457,-0.001280792,0.002925983,-0.000834398,-0.001248022,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,6.3
